"","Corncob.p.val","Corncob.q.val","ANCOMBC.p.val","ANCOMBC.q.val","ANCOMBC.LFC","LinDA.p.val","LinDA.q.val","LinDA.LFC"
"Actinomyces gerencseriae",0.962876077295523,0.992965954711008,0,0,-0.259113476625625,0.0333663001905007,0.0846990697143479,-0.676632753544698
"Actinomyces graevenitzii",0.0496972571975664,0.385884585298751,0.0123912685821774,0.163564745284742,1.38240291103487,0.000266713774371929,0.00130393400804054,2.62481969743356
"Actinomyces sp._HMT_448",0.328847892243281,0.735727487730729,0.796986646688368,0.903924048438869,-0.116741689095184,0.79366459720402,0.884360465053636,-0.189024629068282
"Peptidiphaga sp._HMT_183",0.945517721765827,0.982742828921962,0,0,-0.292902235634639,0.0594166492852862,0.137596450976452,-0.746682291986133
"Schaalia cardiffensis",0.410611007967052,0.814279230423242,0.193892253557244,0.501838773912866,0.442348371304531,0.606243727622384,0.740964555982914,0.524859983235004
"Schaalia odontolytica",0.97856885422951,0.993623759679195,0.551355264484643,0.839902469472171,0.522134024169641,2.35920061264494e-09,2.83104073517393e-08,1.07190920761456
"Schaalia sp._HMT_178",0.459745409957308,0.817896230868588,0.0881981124229649,0.342416201171511,0.582821151847668,0.283266399414701,0.420280974974865,0.889733413631579
"Alloscardovia omnicolens",0.737800027971938,0.926958911840862,0,0,1.15711124917374,0.0263982435206567,0.0683248655828761,2.05386893096542
"Bifidobacterium dentium",0.0377884725419564,0.376480124188293,0.0252958522291493,0.222603499616514,1.33162189651833,0.000289903117338008,0.00136668612459347,2.32621656994546
"Bifidobacterium longum",0.232953804306682,0.640622961843376,0.908071452990181,0.915003296142778,-0.0535676791694389,0.804840412190789,0.884360465053636,-0.123185279078494
"Parascardovia denticolens",0.227491067436644,0.640622961843376,0.56683953884344,0.848538717478846,0.210587871513635,0.713111415840528,0.818527886008258,0.343852810622369
"Scardovia wiggsiae",0.872762744664328,0.968106573913372,0.251472112948298,0.565135803137207,0.834611673662148,5.17692299583095e-05,0.000310615379749857,1.32290845557654
"Corynebacterium durum",0.691141840908042,0.91463383479199,0.29640935348154,0.611344291555676,0.368422503770562,0.509544702466349,0.634527365335453,0.523215744997577
"Corynebacterium matruchotii",0.821057670837601,0.933007837892623,0.17497851326406,0.484987479966682,0.471334223706785,0.218551167208203,0.360609425893534,0.81739259170388
"Mycobacterium tuberculosis",0.531690768208971,0.854334372196897,0,0,3.15352246299329,4.69234595623647e-09,4.76453589402472e-08,5.5379788629403
"Rothia aeria",0.336348462314533,0.739966617091973,0.783229553771599,0.903924048438869,-0.110305953720287,0.900942338563162,0.959067650728528,-0.311488094451658
