"","Corncob.p.val","Corncob.q.val","ANCOMBC.p.val","ANCOMBC.q.val","ANCOMBC.LFC","LinDA.p.val","LinDA.q.val","LinDA.LFC"
"N10-formyl-tetrahydrofolate biosynthesis (1CMET2-PWY)",0.826412615623071,0.870543604865516,0.945040219760862,0.989882328290745,-0.0457273568383426,1.45046613830857e-07,1.53414687705714e-06,-0.547492796769645
"aerobactin biosynthesis (AEROBACTINSYN-PWY)",0.236067062667438,0.301946242946723,0.873476537528551,0.970808242752848,-0.107582127425993,1.0572560185107e-06,7.60225221302369e-06,-0.395573477025154
"homolactic fermentation (ANAEROFRUCAT-PWY)",0.0860698011081813,0.142585513884035,0.0660377396174113,0.433298467254928,-1.62316350298058,0.00107264964921172,0.00252118507293353,-2.62641353627382
"glycolysis III (from glucose) (ANAGLYCOLYSIS-PWY)",0.0664945713527882,0.120302678434321,0.689411193227867,0.970808242752848,0.155654401511467,4.28741439484348e-05,0.000151158840843841,0.0910732998699103
"superpathway of arginine and polyamine biosynthesis (ARG+POLYAMINE-SYN)",0.0476849051178311,0.0985966083263426,0.061675131588491,0.433298467254928,-1.9656455492815,0.00851610831457883,0.0156150402920556,-3.29069576557267
"superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation (ARGDEG-PWY)",0.0541123408567614,0.105538253444038,0.0616745976220921,0.433298467254928,-1.96630360270394,0.00771293244173532,0.0148662829228366,-3.29103921724959
"arginine, ornithine and proline interconversion (ARGORNPROST-PWY)",0.489356182063204,0.547044512469029,0.65649492071406,0.970808242752848,0.164095424458713,1.05698783059438e-11,5.81343306826909e-10,-0.0936417840253791
"L-arginine biosynthesis I (via L-ornithine) (ARGSYN-PWY)",0.653145860192503,0.707146108476135,0.614106038262379,0.970808242752848,-0.226799653685763,0.699275081763114,0.732071537770403,-0.461966046059602
"L-arginine biosynthesis II (acetyl cycle) (ARGSYNBSUB-PWY)",0.0500840134492991,0.101272821312921,0.896638744853327,0.970808242752848,-0.0811605115514883,0.870582333799367,0.88224896442111,-0.263458568677034
"chorismate biosynthesis I (ARO-PWY)",0.0348891462283207,0.0806261782587243,0.823177599822292,0.970808242752848,0.0917368749276873,1.00146066136508e-05,3.93430974107711e-05,-0.00114310701772502
"superpathway of L-aspartate and L-asparagine biosynthesis (ASPASN-PWY)",2.57161851037332e-05,0.00038858684358244,0.167749202701009,0.663534014103605,0.495010930761322,0.40788646234983,0.463507343579352,0.580667075934299
"L-arginine degradation II (AST pathway) (AST-PWY)",0.22237861137214,0.289829943731462,0.0510474594510737,0.433298467254928,-2.03881171346797,0.00639954426964651,0.0125705333868056,-3.39799619701137
"biotin biosynthesis I (BIOTIN-BIOSYNTHESIS-PWY)",0.215861645406441,0.284899830686878,0.0348169102330327,0.433298467254928,-2.29624982950199,0.00849077865439929,0.0156150402920556,-3.75637266142363
"superpathway of branched amino acid biosynthesis (BRANCHED-CHAIN-AA-SYN-PWY)",0.0372134195322423,0.0818695229709331,0.868441059708922,0.970808242752848,0.0688316050052105,7.61052183051447e-06,3.3298086639811e-05,-0.0341880503256504
"Calvin-Benson-Bassham cycle (CALVIN-PWY)",7.43750413574361e-08,2.04531363732949e-05,0.192159646182373,0.677485932053239,0.444733596082855,1.47983898822757e-05,5.49940164544028e-05,0.508132126680488
"catechol degradation to &beta;-ketoadipate (CATECHOL-ORTHO-CLEAVAGE-PWY)",0.205381486409201,0.275511750061123,0.0144827475717448,0.340271341127036,-1.56762316725055,0.000241176768318141,0.000690870950911341,-2.52068007419537
"coenzyme A biosynthesis I (COA-PWY)",0.454613242241678,0.518749550275774,0.306647257988006,0.771544570701696,-1.26757541276128,0.298285362226427,0.361358918996773,-2.31211534291302
"adenosylcobalamin salvage from cobinamide I (COBALSYN-PWY)",0.0656405068585071,0.119543969444301,0.881661807643379,0.970808242752848,-0.101313348082198,0.00560255666015652,0.0112460078944748,-0.28778055113447
"colanic acid building blocks biosynthesis (COLANSYN-PWY)",0.290487628113012,0.353469458987072,0.111137172529001,0.623729029499496,-1.67014337657679,0.0225682058240217,0.0358743156162195,-2.84447045048141
"superpathway of aromatic amino acid biosynthesis (COMPLETE-ARO-PWY)",0.0739545498925207,0.12790881270719,0.900957108474013,0.970808242752848,0.0534854200679597,4.02398040306728e-05,0.000143713585823832,-0.0563242923977431
"L-lysine biosynthesis I (DAPLYSINESYN-PWY)",0.000258416841925523,0.00190927398491236,0.716232217210795,0.970808242752848,0.160355771144012,0.0153425995358715,0.0254169570624377,0.0977728918389684
"nitrate reduction I (denitrification) (DENITRIFICATION-PWY)",0.231838960368789,0.298170738380218,0.675572008972614,0.970808242752848,0.481781807712251,0.000506890742739352,0.00127885279131488,0.412538034491904
"dTDP-L-rhamnose biosynthesis I (DTDPRHAMSYN-PWY)",0.0102406373239455,0.0375490035211336,0.501121068614484,0.930465348157208,-0.558432187831014,0.0600898274591651,0.0874322886310604,-0.988097223512483
"enterobacterial common antigen biosynthesis (ECASYN-PWY)",0.0481745391182423,0.0988656586381839,0.0673131806828952,0.433298467254928,-1.8986311678012,0.00795023594743594,0.0149747594900334,-3.19269786973123
"fatty acid &beta;-oxidation I (FAO-PWY)",0.00981895886312516,0.0369892285939646,0.00253445679631009,0.232325206328425,-1.8726039857402,0.000161359905012093,0.000482325803025278,-3.29165110804834
"fatty acid elongation -- saturated (FASYN-ELONG-PWY)",3.26708197659033e-05,0.000408385247073791,0.301533411142685,0.768411569360105,-0.988945017051202,0.292623200858897,0.356068054142464,-1.62138945413016
"mixed acid fermentation (FERMENTATION-PWY)",0.175725930453311,0.248915564293336,0.230542160091884,0.725111779949103,0.487165488085928,0.0767000527660024,0.109856846409639,0.570051650681398
"superpathway of tetrahydrofolate biosynthesis and salvage (FOLSYN-PWY)",0.27440166065104,0.341450030221883,0.119411998914738,0.631505763491402,-1.60703260431897,0.0229463126736529,0.036265724053187,-2.73943895718587
"superpathway of fucose and rhamnose degradation (FUC-RHAMCAT-PWY)",0.0927786937389471,0.150083181048297,0.233007859185279,0.725111779949103,-1.2790185686628,0.000761660137319264,0.00188018993517492,-2.2498902553406
"fucose degradation (FUCCAT-PWY)",0.34387973223681,0.40938063361525,0.191055450072293,0.677485932053239,-0.650287076387372,0.0288148841427326,0.0440227396625081,-1.08605810660939
"D-galactarate degradation I (GALACTARDEG-PWY)",0.0192652760424468,0.0602039876326463,0.294245148601216,0.765610559386373,-1.15112516707933,0.00424865143516406,0.00871924734828446,-2.06081922517982
"D-galacturonate degradation I (GALACTUROCAT-PWY)",0.0307873822627207,0.0734118278000563,0.816432148729301,0.970808242752848,-0.195445744552192,0.103623628324432,0.143198481352858,-0.420933306546094
"gallate degradation II (GALLATE-DEGRADATION-I-PWY)",0.289157758449121,0.353415038104481,0.66630261445394,0.970808242752848,0.237928799730482,1.10578214007617e-06,7.60225221302369e-06,0.395768782111161
"gallate degradation I (GALLATE-DEGRADATION-II-PWY)",0.289157758449121,0.353415038104481,0.66630261445394,0.970808242752848,0.237928799730482,1.10578214007617e-06,7.60225221302369e-06,0.395768782111161
"superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation (GLCMANNANAUT-PWY)",2.78290563659835e-06,0.000255099683354849,0.460398456535183,0.926499271633499,0.364643259780176,0.872624430263789,0.88224896442111,0.392059067961855
"D-glucarate degradation I (GLUCARDEG-PWY)",0.0298676218514784,0.072049087799619,0.117437812672896,0.631505763491402,-1.64937164220405,0.00228202429387281,0.00490278656886736,-2.83286501962763
"superpathway of D-glucarate and D-galactarate degradation (GLUCARGALACTSUPER-PWY)",0.0192652760424468,0.0602039876326463,0.294245148601216,0.765610559386373,-1.15112516707933,0.00424865143516406,0.00871924734828446,-2.06081922517982
"gluconeogenesis I (GLUCONEO-PWY)",0.00583283978637045,0.0246773990961827,0.845958563772723,0.970808242752848,-0.0819303013997301,0.837751613177347,0.856437522764946,-0.25211379841599
"glucose and glucose-1-phosphate degradation (GLUCOSE1PMETAB-PWY)",0.0733624454413287,0.127687800609908,0.585555754952079,0.970047184408564,0.263574408981288,0.672583355076696,0.718714814203952,0.246733638121617
"superpathway of &beta;-D-glucuronide and D-glucuronate degradation (GLUCUROCAT-PWY)",0.460567980735836,0.523372705381632,0.891196498564306,0.970808242752848,0.0896711220221279,1.04321403737728e-06,7.60225221302369e-06,0.262333072941963
"L-ornithine biosynthesis (GLUTORN-PWY)",0.763657620929622,0.816974692391613,0.610723872784741,0.970808242752848,-0.230031016675086,0.77375592044608,0.805995750464667,-0.466645371631485
"glycogen degradation I (bacterial) (GLYCOCAT-PWY)",0.0686200714637773,0.123140874455988,0.488347300553992,0.930465348157208,0.644060984579738,0.47456198577123,0.526228008415678,0.786266077389508
"glycogen biosynthesis I (from ADP-D-Glucose) (GLYCOGENSYNTH-PWY)",0.703701962705693,0.755929842750256,0.705933454306998,0.970808242752848,0.154254766026455,0.000295975509216451,0.000822154192267918,0.0890544509258939
"glycolysis I (from glucose 6-phosphate) (GLYCOLYSIS)",0.006411183289107,0.0267132637046125,0.189860881558523,0.677485932053239,-0.640704192482795,0.365906587216484,0.422791224724929,-1.06267979376105
"superpathway of glycolysis and Entner-Doudoroff (GLYCOLYSIS-E-D)",0.0297809924834725,0.072049087799619,0.0473474531386235,0.433298467254928,-2.12254243667987,0.00890055317562322,0.0159977262960548,-3.5168322756824
"superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass (GLYCOLYSIS-TCA-GLYOX-BYPASS)",0.0471674257479271,0.0982654703081814,0.0649383939459529,0.433298467254928,-1.98078588160827,0.0126415816164214,0.0211977740519261,-3.29791496810313
"glyoxylate cycle (GLYOXYLATE-BYPASS)",0.0121652346197985,0.04289025026211,0.066918406243776,0.433298467254928,-1.6760638066615,0.0351158040658566,0.0527696509186369,-2.6409162035023
"superpathway of glycerol degradation to 1,3-propanediol (GOLPDLCAT-PWY)",0.0780876192054485,0.1320756153648,0.638564138703516,0.970808242752848,0.266736646733458,1.82750793564779e-06,1.11681040511809e-05,0.447290293762484
"3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-oxopent-4-enoate (HCAMHPDEG-PWY)",0.0790901932619418,0.1320756153648,0.2237524013604,0.717392154234878,-1.32528035603006,0.000980377117312026,0.00234438006313745,-2.31629719659709
"heme biosynthesis I (aerobic) (HEME-BIOSYNTHESIS-II)",0.0428582803487208,0.091364551130994,0.496371895818119,0.930465348157208,0.362602528403509,0.0190727631149002,0.0310355612816424,0.390481243131943
"heme biosynthesis II (anaerobic) (HEMESYN2-PWY)",7.99354075198786e-06,0.000272297381269707,0.552751014723927,0.956015905969057,-0.675015885448794,0.44589605425025,0.497689352097806,-1.16096274459697
"superpathway of hexitol degradation (bacteria) (HEXITOLDEGSUPER-PWY)",0.0550531517809814,0.105871445732656,0.0647026322583745,0.433298467254928,-1.97999072492618,0.0101855480814417,0.0175064107649779,-3.31099316052059
"L-histidine degradation I (HISDEG-PWY)",0.0110190449348196,0.0393537319100699,0.594876813974165,0.970808242752848,-0.44947601908099,0.0909549272707084,0.126967538068248,-0.830888117579394
"L-histidine biosynthesis (HISTSYN-PWY)",0.802156011827947,0.848434243279559,0.751110416405845,0.970808242752848,-0.239239503454053,0.700126597940422,0.732071537770403,-0.478383438311022
"L-methionine biosynthesis I (HOMOSER-METSYN-PWY)",0.0584267309080433,0.110449209151027,0.153372302499499,0.661655006577647,-0.898666680848079,0.121043375617763,0.163171217131789,-1.48030982304816
"L-methionine biosynthesis III (HSERMETANA-PWY)",0.0586384892219999,0.110449209151027,0.697833308087948,0.970808242752848,-0.344710158008698,0.2450129911815,0.306266238976875,-0.630766344709255
"L-isoleucine biosynthesis I (from threonine) (ILEUSYN-PWY)",0.0365012403345073,0.0818695229709331,0.871703194193338,0.970808242752848,0.067149102301293,6.38472653857747e-06,3.2514811076089e-05,-0.0366150571522127
"superpathway of (Kdo)2-lipid A biosynthesis (KDO-NAGLIPASYN-PWY)",0.0456369565733646,0.0958027714326356,0.0677521239707705,0.433298467254928,-1.89012247433223,0.00780045396954487,0.0148967002890614,-3.1803455733041
"ketogluconate metabolism (KETOGLUCONMET-PWY)",0.0309664437265692,0.0734118278000563,0.0622606123177489,0.433298467254928,-1.94012817291497,0.00984689876712852,0.0170307997544676,-3.25221205853997
"lactose and galactose degradation I (LACTOSECAT-PWY)",0.192527835872344,0.260813570763028,0.737147214409543,0.970808242752848,-0.29359334445549,0.0807718215205531,0.114496138753361,-0.59172246212004
"superpathway of S-adenosyl-L-methionine biosynthesis (MET-SAM-PWY)",0.00866924762480521,0.0340577585260204,0.168899567226372,0.663534014103605,-0.86728725188683,0.124026187270415,0.166376592679825,-1.43487029307932
"methylgallate degradation (METHYLGALLATE-DEGRADATION-PWY)",0.289157758449121,0.353415038104481,0.66630261445394,0.970808242752848,0.237928799730482,1.10578214007617e-06,7.60225221302369e-06,0.395768782111161
"NAD biosynthesis II (from tryptophan) (NADSYN-PWY)",0.960099364326053,0.981514220035928,0,0,-0.73992801657207,2.75036754038283e-07,2.60810715036302e-06,-1.62832668578181
"lipid IVA biosynthesis (NAGLIPASYN-PWY)",0.000716849970191544,0.00458450562331801,0.956336821785366,0.989882328290745,-0.0202575846059726,0.383067981304043,0.437110767048182,-0.162831667458732
"pentose phosphate pathway (non-oxidative branch) (NONOXIPENT-PWY)",2.97762703138218e-05,0.000389927349347666,0.234672539692619,0.725111779949103,0.414386154054486,3.98915984733961e-06,2.2739472530973e-05,0.464349784544392
"O-antigen building blocks biosynthesis (E. coli) (OANTIGEN-PWY)",0.00954084432355186,0.0364407248468995,0.0197976053019366,0.340271341127036,-1.5201807532888,1.04330960537524e-06,7.60225221302369e-06,-2.88721265761182
"superpathway of L-arginine and L-ornithine degradation (ORNARGDEG-PWY)",0.0541123408567614,0.105538253444038,0.0616745976220921,0.433298467254928,-1.96630360270394,0.00771293244173532,0.0148662829228366,-3.29103921724959
"superpathway of ornithine degradation (ORNDEG-PWY)",0.0792453692188802,0.1320756153648,0.148687901322012,0.661655006577647,-1.62719242774268,0.0197603773056003,0.03177838455579,-2.7504989985942
"ectoine biosynthesis (P101-PWY)",0.0943733183601627,0.150887572959563,0.691103871607004,0.970808242752848,-0.171741237023702,4.95156748936409e-09,9.07787373050084e-08,-0.689750445407343
"TCA cycle IV (2-oxoglutarate decarboxylase) (P105-PWY)",0.00705249630409002,0.0285211247591876,0.118314751863525,0.631505763491402,-1.44918561949596,0.0773164673092117,0.110165950829188,-2.30050169382825
"pyruvate fermentation to propanoate I (P108-PWY)",0.00149757311325898,0.00735415368118248,0.238360711661974,0.728324396744921,-0.566971566939893,3.97791431572259e-07,3.64642145607904e-06,-0.999516552422213
"Bifidobacterium shunt (P124-PWY)",0.0711638202045819,0.126228683892578,0.781390511180181,0.970808242752848,-0.390633326754845,0.0250067462817394,0.0387285307560098,-0.950067951738644
"acetylene degradation (P161-PWY)",0.0247072397903144,0.0664946554941009,0.138376339908492,0.659797689249931,-1.63357822594113,0.00300060988121098,0.00629899020864901,-2.80752291717912
"L-lysine fermentation to acetate and butanoate (P163-PWY)",0.102580537772129,0.161197987927631,0.719955305888432,0.970808242752848,-0.472410209126794,9.93457739488779e-05,0.000317675439952807,-1.27724956709871
"purine nucleobases degradation I (anaerobic) (P164-PWY)",0.071841677526391,0.126228683892578,0.0523727748394562,0.433298467254928,-1.03541824260667,5.95285548632418e-08,8.10237321812232e-07,-2.18594935604646
"octane oxidation (P221-PWY)",0.0343192844810032,0.0799813833243719,0.0185877153244212,0.340271341127036,-1.34263265148446,5.78332055138908e-05,0.000196347302670617,-2.24873222322916
"3-phenylpropanoate degradation (P281-PWY)",0.213948567559445,0.284231188786703,0.0109343782620816,0.340271341127036,-1.34100912835961,6.20811585194669e-06,3.22119218733083e-05,-2.42517047431741
