"","Corncob.p.val","Corncob.q.val","ANCOMBC.p.val","ANCOMBC.q.val","ANCOMBC.LFC","LinDA.p.val","LinDA.q.val","LinDA.LFC"
"aerobactin biosynthesis (AEROBACTINSYN-PWY)",0.368408180100554,0.409682125588998,0.0830722386920602,0.184270037435508,0.646664476324526,0.000252088868736289,0.00114508164103941,1.09898585077627
"homolactic fermentation (ANAEROFRUCAT-PWY)",4.27036832446905e-08,1.30052126245194e-07,0.197966292986462,0.351182353411135,0.843260107799761,0.545077621269845,0.577394476285844,1.3440211295049
"glycolysis III (from glucose) (ANAGLYCOLYSIS-PWY)",3.06402412388065e-06,5.54836800810821e-06,0.729642531042135,0.837652514728957,0.0862423896547899,0.000155397737249263,0.000838957579354709,0.18315435231845
"superpathway of arginine and polyamine biosynthesis (ARG+POLYAMINE-SYN)",0.0627245128439344,0.0750453992954215,0.00926908908734473,0.039430410720768,1.06941223362113,0.0653117016449903,0.0951279132655294,1.80761404502919
"superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation (ARGDEG-PWY)",0.158832846793775,0.180369503986151,0.00216923046238173,0.0166354901611518,1.12479697090638,0.0150402917273328,0.031490610804103,1.93261169480128
"arginine, ornithine and proline interconversion (ARGORNPROST-PWY)",0.000281972893807295,0.000395647830054215,0.150913277337412,0.290969484362779,-0.425593280671523,2.38601060020827e-08,1.13502022210573e-06,-0.65090933682594
"L-arginine biosynthesis I (via L-ornithine) (ARGSYN-PWY)",3.38243934698364e-07,7.85642356324461e-07,0.000460355293635343,0.00563812178584421,1.2822562412354,0.0123518581932125,0.0272626116488684,1.91317943226412
"L-arginine biosynthesis II (acetyl cycle) (ARGSYNBSUB-PWY)",5.13608963307478e-05,7.73298888575305e-05,0.000318992577112621,0.0053431256666364,1.61487120079809,0.0142039491967366,0.030698857941334,2.45348712640297
"chorismate biosynthesis I (ARO-PWY)",2.34046218980948e-06,4.44853806290029e-06,0.87304094680148,0.917548916638419,-0.0406000375971992,0.000218946816623489,0.00106686812463809,0.000160989865244265
"superpathway of L-aspartate and L-asparagine biosynthesis (ASPASN-PWY)",1.28277981870537e-05,2.05859276295233e-05,0.0304000466207708,0.0848667968163186,0.925042984105224,0.136901155738101,0.174711951132433,1.39839031506879
"L-arginine degradation II (AST pathway) (AST-PWY)",1.17005367903885e-07,3.10469689091497e-07,0.000381332089833714,0.00561830871831106,1.5713383823268,0.0169604592197564,0.0349646390068825,2.5831781299765
"biotin biosynthesis I (BIOTIN-BIOSYNTHESIS-PWY)",0.000240819828139858,0.000341479967944349,0.00236349020260954,0.0166688256394568,1.67584035055068,0.0260078156371448,0.0477403739092795,2.77916131554033
"superpathway of branched amino acid biosynthesis (BRANCHED-CHAIN-AA-SYN-PWY)",4.14994958677539e-07,9.4253092309814e-07,0.720902978055413,0.837652514728957,-0.0928508558815608,0.000234939335642226,0.00112435253485922,-0.0752204042632219
"Calvin-Benson-Bassham cycle (CALVIN-PWY)",1.22544381747087e-05,1.97842736796501e-05,0.430938555678426,0.631101272796821,0.232147802282145,0.00310953647006396,0.00886548695720362,0.39376401099654
"catechol degradation to &beta;-ketoadipate (CATECHOL-ORTHO-CLEAVAGE-PWY)",0.0201337558818255,0.0247515897996754,0.000127323255935817,0.00326938655138226,1.59594925694846,0.000119696081902321,0.000682522339357914,2.71426119077618
"coenzyme A biosynthesis I (COA-PWY)",2.32384039191879e-05,3.57924841973699e-05,0.00201519667165548,0.0166354901611518,-1.90123490630926,0.0191589518761945,0.0386060082918807,-2.72837583608717
"adenosylcobalamin salvage from cobinamide I (COBALSYN-PWY)",0.00219057767696993,0.00284987775450457,0.456866991623628,0.665436705190936,0.414834942369672,0.647678856870721,0.675400520005265,0.755990508734668
"colanic acid building blocks biosynthesis (COLANSYN-PWY)",3.08808428385252e-11,2.75868862690825e-10,0.0208339030954588,0.0680912930436947,0.83333500042892,0.0873014840385213,0.120602050115071,1.45714775193013
"superpathway of aromatic amino acid biosynthesis (COMPLETE-ARO-PWY)",1.9407766363873e-06,3.72170569453475e-06,0.600572479710288,0.76817997827226,-0.14189816839557,0.000481004475809899,0.0019139303789598,-0.145980789618924
"L-lysine biosynthesis I (DAPLYSINESYN-PWY)",1.0551210416457e-08,3.77029918881399e-08,0.719097793204365,0.837652514728957,0.0876775452625382,0.0952600021147341,0.13025347227933,0.185230765931991
"nitrate reduction I (denitrification) (DENITRIFICATION-PWY)",0.000696650785630094,0.000933512052744326,0.54541779689436,0.741989693236997,0.518516253367586,0.551030157712061,0.581401898688316,0.786351247621048
"dTDP-L-rhamnose biosynthesis I (DTDPRHAMSYN-PWY)",2.15355839672378e-10,1.25468184852603e-09,0.888150791843523,0.929782860211188,0.0350411517671105,0.000485624126004724,0.0019139303789598,0.109286187072522
"enterobacterial common antigen biosynthesis (ECASYN-PWY)",0.000259631724219043,0.000366217379424755,0.00467100707048794,0.0255475488753218,1.06532728229393,0.0333585778173384,0.0580525899678357,1.82744234613366
"fatty acid &beta;-oxidation I (FAO-PWY)",3.33284590717093e-10,1.78640540624362e-09,0.971760392356742,0.979066861472206,-0.0233134405212871,0.0657523295446314,0.0952520233403309,0.243805954986214
"fatty acid elongation -- saturated (FASYN-ELONG-PWY)",8.14901702361309e-07,1.69297407932427e-06,0.0331392291755169,0.0897102365559447,1.03439142752732,0.143340891832195,0.17951102341602,1.5583599612402
"superpathway of fatty acid biosynthesis initiation (E. coli) (FASYN-INITIAL-PWY)",2.03256422976016e-05,3.16701868357979e-05,0.0546059401643102,0.133039926945774,1.1766330060768,0.000292306871400916,0.00124522638619313,2.02764768892339
"mixed acid fermentation (FERMENTATION-PWY)",7.40303119161144e-07,1.55000965574364e-06,0.0404439246138208,0.104220882658692,1.30440982996253,0.15463626872636,0.191863518604928,2.06838234239825
"superpathway of tetrahydrofolate biosynthesis and salvage (FOLSYN-PWY)",1.05713472847575e-06,2.14630384266289e-06,0.0132688005784524,0.0508005507860749,0.878215279591234,0.0194393628075344,0.0388787256150689,1.5331015733842
"superpathway of fucose and rhamnose degradation (FUC-RHAMCAT-PWY)",0.0859805017446012,0.100623469290625,0.0139420625309427,0.0512921547499452,0.867450965245321,0.0501094061698399,0.0771800049052707,1.49691770772913
"fucose degradation (FUCCAT-PWY)",3.36696778101996e-07,7.85642356324461e-07,0.86154281847227,0.911530081416747,-0.0902971343902606,0.979242003814187,0.986604725647377,-0.0552031226915712
"D-galactarate degradation I (GALACTARDEG-PWY)",2.59204495498136e-06,4.79081412368968e-06,0.0173746361740567,0.0593463493540685,0.994760071891602,0.0974416398025268,0.131890704379178,1.70577418176625
"D-galacturonate degradation I (GALACTUROCAT-PWY)",2.43496914729938e-07,5.82653331675209e-07,0.799075181551299,0.873235783569308,-0.12214113979826,0.987715489095706,0.99141479804363,-0.0967573216677272
"gallate degradation II (GALLATE-DEGRADATION-I-PWY)",0.113708470196771,0.130230213729635,0.089980827806251,0.191816912125518,0.578644292879636,4.54712060560247e-07,8.70448801643902e-06,1.0560175472022
"gallate degradation I (GALLATE-DEGRADATION-II-PWY)",0.113708470196771,0.130230213729635,0.089980827806251,0.191816912125518,0.578644292879636,4.54712060560247e-07,8.70448801643902e-06,1.0560175472022
"superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation (GLCMANNANAUT-PWY)",4.6459755249394e-11,3.89100450213674e-10,0.79686809376135,0.873235783569308,0.137305102510005,0.59503322522416,0.622925407656543,0.295866893925421
"D-glucarate degradation I (GLUCARDEG-PWY)",0.00620213241821181,0.0078775899909041,0.00108010996924142,0.00964898239189001,1.26559044913634,0.0255037035046294,0.0477403739092795,2.16017025841866
"superpathway of D-glucarate and D-galactarate degradation (GLUCARGALACTSUPER-PWY)",2.59204495498136e-06,4.79081412368968e-06,0.0173746361740567,0.0593463493540685,0.994760071891602,0.0974416398025268,0.131890704379178,1.70577418176625
"gluconeogenesis I (GLUCONEO-PWY)",1.64519509929328e-10,9.79805081356886e-10,0.250933334133783,0.417702692843813,0.403000354286622,0.591880445529913,0.622054742753007,0.64188242891983
"glucose and glucose-1-phosphate degradation (GLUCOSE1PMETAB-PWY)",6.25357610973272e-10,3.04719708619703e-09,0.494084939695613,0.704333850204384,-0.17010147871761,0.0440525063099132,0.0715519496427681,-0.186743539548988
"L-ornithine biosynthesis (GLUTORN-PWY)",5.67128687408377e-06,9.68092281690733e-06,0.000272027338941159,0.00486022178908203,1.31393013275218,0.00943922016192134,0.022790189219774,1.95926973307
"glycogen degradation I (bacterial) (GLYCOCAT-PWY)",5.99375273225766e-08,1.7651931123572e-07,0.323687991715145,0.513304034199165,-0.579038428732956,0.437266222638769,0.474442703106033,-0.703812489218051
"glycogen biosynthesis I (from ADP-D-Glucose) (GLYCOGENSYNTH-PWY)",8.66650841205592e-09,3.27130176680421e-08,0.464241303661289,0.670456066222562,-0.243648419631002,0.000989192246268145,0.00327288298765263,-0.292793324261227
"glycolysis I (from glucose 6-phosphate) (GLYCOLYSIS)",8.24296034529273e-08,2.33929607620391e-07,0.0374150784835435,0.0973518546950451,0.643316567910544,0.242218711941437,0.277412883761988,0.987225781777008
"superpathway of glycolysis and Entner-Doudoroff (GLYCOLYSIS-E-D)",0.000449545184708849,0.000621021182999854,0.00530799495167394,0.0262675193341466,1.08298336049291,0.0452971338957939,0.0726924064914537,1.84779452271287
"superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass (GLYCOLYSIS-TCA-GLYOX-BYPASS)",0.0001309783612705,0.000190772830546164,0.00079712217326355,0.00741102307680056,1.89107231085799,0.00517681127256964,0.0137364893173135,3.09296446176424
"glyoxylate cycle (GLYOXYLATE-BYPASS)",1.22577851896117e-10,7.82163435908558e-10,0.0251247024912585,0.0748157807517475,0.920035804116863,0.139454771373323,0.177127387336732,1.42269203528895
