"","Corncob.p.val","Corncob.q.val","ANCOMBC.p.val","ANCOMBC.q.val","ANCOMBC.LFC","LinDA.p.val","LinDA.q.val","LinDA.LFC"
"N10-formyl-tetrahydrofolate biosynthesis (1CMET2-PWY)",0.864113163433582,0.921720707662488,0.222143772239456,0.330180907372307,-0.652785580753862,0,0,-1.58641729492516
"aerobactin biosynthesis (AEROBACTINSYN-PWY)",0.0940405632011235,0.211396968518228,0.98060374639993,0.98060374639993,-0.0113818424851957,0,0,-0.513551547847632
"homolactic fermentation (ANAEROFRUCAT-PWY)",1.44974829919122e-06,0.000394331537380011,3.63769260854098e-06,2.53705740903371e-05,-2.32476744226042,0,0,-3.9240929553772
"glycolysis III (from glucose) (ANAGLYCOLYSIS-PWY)",0.991820258949828,0.991820258949828,0.224809912031015,0.332327696045848,0.341268700830829,1.19250165298013e-11,1.80200249783664e-11,0.0710923740050957
"superpathway of arginine and polyamine biosynthesis (ARG+POLYAMINE-SYN)",0.000710200343965258,0.00804893723160626,1.3159199002537e-15,3.57930212869007e-14,-4.05629181929058,0,0,-6.89301229204465
"superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation (ARGDEG-PWY)",0.000414189165201669,0.00706206859511078,4.06815248687321e-19,3.68845825476505e-17,-4.26350961907402,0,0,-7.20885327852268
"arginine, ornithine and proline interconversion (ARGORNPROST-PWY)",0.648068189799539,0.794029493808444,0.301608449785208,0.410187491707883,0.423610514056605,0,0,0.190684693621649
"L-arginine biosynthesis I (via L-ornithine) (ARGSYN-PWY)",0.0850377963693773,0.196766572879834,0.0309470368609992,0.0854968954582411,-0.793975060260466,2.15841788886451e-11,3.173457652817e-11,-1.57085683867102
"L-arginine biosynthesis II (acetyl cycle) (ARGSYNBSUB-PWY)",0.035359434058968,0.104540935478688,0.0242960161607975,0.0705413627953206,-1.10235932975395,3.12860848339369e-12,5.06536611597074e-12,-2.07203625008014
"chorismate biosynthesis I (ARO-PWY)",0.0567355976771307,0.146772048720395,0.110501522438194,0.204465402062509,0.445773771184897,6.0462745921086e-13,1.02148241556120e-12,0.221859033850335
"superpathway of L-aspartate and L-asparagine biosynthesis (ASPASN-PWY)",0.222523472576836,0.375940276651548,0.176312008977468,0.281447911436249,-0.577321480039808,0.00686400516196051,0.00762044654715615,-1.25875775038951
"L-arginine degradation II (AST pathway) (AST-PWY)",0.0122674304285223,0.0448823057531764,3.14697532023533e-14,5.70651524736006e-13,-4.00712990231847,0,0,-6.72351235421783
"biotin biosynthesis I (BIOTIN-BIOSYNTHESIS-PWY)",0.0123732708583309,0.0448823057531764,1.09736761729368e-08,8.77894093834947e-08,-3.5623933647667,0,0,-5.98344431806506
"superpathway of branched amino acid biosynthesis (BRANCHED-CHAIN-AA-SYN-PWY)",0.199306679665624,0.352022187461362,0.153262598298288,0.259866342438924,0.407043750925786,4.22106793962485e-13,7.26664860492378e-13,0.165981609656112
"Calvin-Benson-Bassham cycle (CALVIN-PWY)",0.16633514827681,0.312743467505821,0.182941004245967,0.28930205322618,0.400980755313874,1.07219924161406e-07,1.37565185716521e-07,0.157144281651598
"catechol degradation to &beta;-ketoadipate (CATECHOL-ORTHO-CLEAVAGE-PWY)",0.0681852251915208,0.168603465928124,0.00640070754818725,0.0214937339889745,-1.92373884136021,0,0,-3.55177244261042
"coenzyme A biosynthesis I (COA-PWY)",0.13443194311207,0.270855470566541,0.0310142215553152,0.0854968954582411,1.69409367670557,2.3178903019172e-08,3.01658450775827e-08,2.11590177762936
"adenosylcobalamin salvage from cobinamide I (COBALSYN-PWY)",0.00875765605466893,0.034522934012608,0.00717879786897238,0.0238125978092742,-1.42768227201722,0,0,-2.59393888053442
"colanic acid building blocks biosynthesis (COLANSYN-PWY)",0.00124900170393348,0.0102948019233305,5.45561210285989e-11,5.29973747134961e-10,-3.61923659400816,0,0,-6.24324755948862
"superpathway of aromatic amino acid biosynthesis (COMPLETE-ARO-PWY)",0.122687087663716,0.25280975639796,0.0576804315472466,0.132958282888568,0.568494051145757,8.77005135180298e-11,1.2296154472631e-10,0.398909709408606
"L-lysine biosynthesis I (DAPLYSINESYN-PWY)",0.197887729142568,0.351800407364566,0.522027201109202,0.63389017277546,-0.182688059443559,0.21810167257655,0.223021259176021,-0.68491743432102
"nitrate reduction I (denitrification) (DENITRIFICATION-PWY)",0.386098674530177,0.558610848256427,0.521392262682025,0.63389017277546,0.581355824188317,7.7715611723761e-16,1.60141260521689e-15,0.457730056748933
"dTDP-L-rhamnose biosynthesis I (DTDPRHAMSYN-PWY)",0.035175831996346,0.104540935478688,0.0336703240305831,0.0905327799348539,0.628960919736773,2.12217726724973e-08,2.77515488794195e-08,0.486150783929328
"enterobacterial common antigen biosynthesis (ECASYN-PWY)",0.000365424794947407,0.00706206859511078,4.68390477258336e-17,2.12337016357112e-15,-4.02793714987688,0,0,-6.85251268828266
"fatty acid &beta;-oxidation I (FAO-PWY)",0.083225190336059,0.195565069258681,0.574389216607105,0.690042463426038,-0.466228294097188,0,0,-1.2131769884975
"fatty acid elongation -- saturated (FASYN-ELONG-PWY)",0.00362934837835251,0.0182811622020719,0.000166736714126125,0.000944841380048039,-1.6699621341106,8.28670465580217e-12,1.28067253771488e-11,-2.83795365781909
"superpathway of fatty acid biosynthesis initiation (E. coli) (FASYN-INITIAL-PWY)",0.972908715746597,0.990096646233969,0,0,1.86831799129175,0,0,2.56322315919637
