"","Corncob.p.val","Corncob.q.val","ANCOMBC.p.val","ANCOMBC.q.val","ANCOMBC.LFC","LinDA.p.val","LinDA.q.val","LinDA.LFC"
"Actinomyces gerencseriae",0.890512340625781,0.981216511148615,0.532121316532766,0.894259434728677,-0.206717037063802,0.0690857839465018,0.163909408971112,-0.600117871561372
"Actinomyces graevenitzii",0.393298819847125,0.698599903156265,0.576364285343794,0.921455592929487,0.272862272388643,0.346490573527995,0.504522822784976,0.357702900606597
"Actinomyces sp._HMT_448",0.226225627472982,0.601346745898049,0.361519037990609,0.795341883579341,-0.380924548471423,0.582184115038105,0.690630175682457,-0.706155344328409
"Peptidiphaga sp._HMT_183",0.721539625073838,0.890880557489126,0.648356402480219,0.956721032928128,-0.162000263182855,0.276763572798147,0.446511897447677,-0.441318809663151
"Schaalia odontolytica",0.708324018145952,0.890880557489126,0.552496784135782,0.915782340827803,-0.512859298441744,4.08312175403935e-07,4.11714776865635e-06,-0.498782920449277
"Bifidobacterium dentium",0.016797332097679,0.203247718381916,0.00473385409775085,0.162566490281163,1.71449754257356,7.15215057972562e-05,0.00054088138759175,3.09148065331626
"Parascardovia denticolens",0.836642815991384,0.973451342461358,0.41909767750378,0.874324465137195,0.33001857517512,0.564173130547886,0.682649487962942,0.829858143832976
"Scardovia wiggsiae",0.0976233643850572,0.485644899333583,0.0724124209386323,0.461152785977606,1.44614596374595,1.72433515441828e-05,0.000139096369123074,2.77421110961065
"Corynebacterium durum",0.471066620357392,0.712488263290555,0.75633742516393,0.978684004564017,-0.0885233401718559,0.0601472298635088,0.148526832928257,-0.301435578490732
"Mycobacterium tuberculosis",0.159759311284713,0.522456126093251,0,0,4.00880997280181,4.17862189294738e-10,5.61792498940703e-09,7.42726503949388
"Rothia aeria",0.178604616513409,0.535761874580316,0.709672811853783,0.967311132985886,0.220610507024404,0.898746518696734,0.930957079165717,0.113798478712979
"Rothia dentocariosa",0.951614261005241,0.981216511148615,0.987628813294645,0.988704170671326,0.0121847691976455,0.000957586276126521,0.00445645920812727,0.442948000301754
"Rothia mucilaginosa",0.627607457690834,0.862960254324896,0.804176698822056,0.978684004564017,-0.2362970007507,1.33226762955019e-15,5.37347943918576e-14,0.210293616559544
"Arachnia propionica",0.32865210175238,0.649611534086638,0.114872896689199,0.527450089334262,-0.572509757383807,0.0709979443709609,0.16520675517089,-1.37877818273679
"Lancefieldella parvula",0.520257188251666,0.767696582664044,0.613015680425448,0.921455592929487,-0.445212716383064,1.03903417203455e-07,1.142937589238e-06,-0.592196253335569
"Olsenella uli",0.58883531151974,0.82847758946382,0.464318608766442,0.894259434728677,0.238081888078885,0.807552388328375,0.864724238829499,0.269553229253834
"Cryptobacterium curtum",0.792168510859958,0.949033562515395,0.886643850211904,0.988704170671326,0.0509311252486037,0.713736260684246,0.807122313484054,0.0263111532472584
"Slackia exigua",0.778131088187409,0.941538616706764,0.34210320555142,0.76656459021707,-0.318547025966824,0.295076913952806,0.457747520362686,-0.764839783208438
"Bacteroides heparinolyticus",0.42666128680741,0.698599903156265,0.929197085971679,0.988704170671326,0.0355886500994964,0.494349465833514,0.616662735730466,-0.0772272010752095
"Phocaeicola abscessus",0.451200147535874,0.698599903156265,0.136620859982517,0.549366365906556,-0.62055217976493,0.116065560428858,0.246384786173541,-1.21363898455298
"Bacteroidales_[G-2] bacterium_HMT_274",0.124911397872871,0.485644899333583,0.122359913736746,0.528769627219511,-0.675068990170544,0.221377906848111,0.382667524694592,-1.18648507286965
"Porphyromonas catoniae",0.312328726191581,0.640877903298205,0.516688912518821,0.894259434728677,0.303771084573971,0.923736042786424,0.931433843142977,0.281839985632731
"Porphyromonas endodontalis",0.0381019619783516,0.343860272630225,0.0993962964403457,0.518104439469621,-1.12262217708837,0.0325487302600157,0.0915906130572535,-1.58090294875055
"Porphyromonas gingivalis",0.998642795476244,0.998642795476244,0.711037835559941,0.967311132985886,-0.116196234248774,0.237397913033561,0.38817766860893,-0.422392903004617
"Porphyromonas sp._HMT_285",0.229038172774839,0.601346745898049,0.951334417001424,0.988704170671326,-0.0661057504254156,9.1917874674774e-05,0.000617892379758203,-0.266331204189701
"Alloprevotella rava",0.678672715499693,0.882723975373168,0.229390089927172,0.660861925742568,0.756798096619432,0.0148711291808765,0.0499835175246127,1.1704670262161
"Alloprevotella tannerae",0.0763090517769982,0.43463131296605,0.38087607615528,0.808526407276997,0.299336912359824,0.295048324400618,0.457747520362686,0.446154979615722
