"","Corncob.p.val","Corncob.q.val","ANCOMBC.p.val","ANCOMBC.q.val","ANCOMBC.LFC","LinDA.p.val","LinDA.q.val","LinDA.LFC"
"Actinomyces gerencseriae",0.974816991118424,0.992089041782963,0,0,-0.199753986052623,0.484347357422558,0.711518953899341,-0.37391261937343
"Actinomyces graevenitzii",0.624947598789098,0.992089041782963,0.939293487685123,0.993582924631554,0.0306539917140007,0.577538729203035,0.729740620919882,0.0675242616875378
"Actinomyces sp._HMT_448",0.757481533188066,0.992089041782963,0.205640043494934,0.921556084300049,0.840562799528565,0.120338948613956,0.333667084793243,1.47254497919261
"Peptidiphaga sp._HMT_183",0.964771884075579,0.992089041782963,0,0,-0.233542745061637,0.572410688702475,0.729740620919882,-0.421875446191082
"Schaalia cardiffensis",0.751463803932878,0.992089041782963,0.324307442743884,0.959451330721919,0.413236966379205,0.220908844148919,0.449181316436136,0.687594373103566
"Schaalia odontolytica",0.298514850275575,0.992089041782963,0.767612679703444,0.993582924631554,-0.352049741165839,5.99701424368604e-05,0.000665123397936088,-0.511602392034406
"Alloscardovia omnicolens",0.438859365191279,0.992089041782963,0,0,2.20562483072666,0.0078896861062201,0.0445204363022997,3.55341315768663
"Bifidobacterium dentium",0.0365846216118356,0.967193037324013,0.262321252593995,0.959451330721919,1.06832208429824,0.140836987533209,0.346907156246542,1.67642024713388
"Scardovia wiggsiae",0.551050580571518,0.992089041782963,0.903166010428715,0.993582924631554,0.113528977715547,0.0338555043757803,0.133237791414361,0.220412989149329
"Corynebacterium durum",0.475306693279069,0.992089041782963,0.820886723152604,0.993582924631554,0.0815445783473006,0.449134824090496,0.702492929987699,0.161206748044711
"Corynebacterium matruchotii",0.590220615666793,0.992089041782963,0.67870624420532,0.993582924631554,0.14421035481223,0.416634749109828,0.667774863852069,0.290778693707374
"Rothia aeria",0.844436579208816,0.992089041782963,0.189374183996388,0.921556084300049,0.725565070184382,0.211049908687771,0.436408285761153,1.25135466021901
"Rothia dentocariosa",0.0112588598697634,0.686790452055565,0.0686913833161342,0.921556084300049,-1.23613095369771,0.0199708422445936,0.0870158126371576,-1.88018407691041
"Rothia mucilaginosa",0.940234799637112,0.992089041782963,0.754775348169366,0.993582924631554,-0.442492660548792,1.03169583987039e-09,5.74563877586698e-08,-0.656309596483325
"Arachnia propionica",0.946888976692381,0.992089041782963,0,0,-0.518404951727166,0.553652738908809,0.729740620919882,-0.909860706891204
"Lancefieldella parvula",0.745090139751975,0.992089041782963,0.351162764189269,0.959451330721919,-1.02929594177122,3.81705767753537e-05,0.000465681036659316,-1.59214797015865
"Olsenella sp._HMT_807",0.486495165992334,0.992089041782963,0.664215705122617,0.993582924631554,0.168530659375402,0.565855038189029,0.729740620919882,0.328687566892405
"Olsenella uli",0.93770500205607,0.992089041782963,0.346767971403931,0.959451330721919,0.355965307516527,0.489603297415115,0.711518953899341,0.649566848658103
"Cryptobacterium curtum",0.296518321461921,0.992089041782963,0.970104854039675,0.996011688602584,0.0129871206249245,0.677851768148708,0.802892385574198,0.0594246540094627
"Slackia exigua",0.231392107847542,0.992089041782963,0.330865069113027,0.959451330721919,0.617690426179987,0.150645196014472,0.346907156246542,0.985031061702685
"Bacteroides heparinolyticus",0.308092172960937,0.992089041782963,0.924592719879297,0.993582924631554,0.0407253764744269,0.695284505739078,0.807854378096834,0.140649595434413
"Phocaeicola abscessus",0.136583784208049,0.967193037324013,0.109704806182601,0.921556084300049,-0.632756271545818,0.321885552650551,0.583488157117023,-1.00453915150938
"Bacteroidales_[G-2] bacterium_HMT_274",0.356720837689804,0.992089041782963,0.317953567003383,0.959451330721919,-0.483757018843044,0.358668128452918,0.628780084214174,-0.7725794181211
